Year,Community,Treatment,Chamber,SCmass_m2,SCdensity_m2,SPmass_m2,SPdensity_m2,DImass_m2,DIdensity_m2,OTHERmass_m2,OTHERdensity_m2
1995,SP,A,5,0,0,-99,-99,-99,-99,-99,-99
1995,SP,A,9,0,0,-99,-99,-99,-99,-99,-99
1995,SP,A,11,0,0,-99,-99,-99,-99,-99,-99
1995,SP,A,13,0,0,-99,-99,-99,-99,-99,-99
1995,SP,C,3,0,0,-99,-99,-99,-99,-99,-99
1995,SP,C,6,0,0,-99,-99,-99,-99,-99,-99
1995,SP,C,7,0,0,-99,-99,-99,-99,-99,-99
1995,SP,C,12,0,0,-99,-99,-99,-99,-99,-99
1995,SP,C,15,0,0,-99,-99,-99,-99,-99,-99
1995,SP,E,1,0,0,-99,-99,-99,-99,-99,-99
1995,SP,E,4,0,0,-99,-99,-99,-99,-99,-99
1995,SP,E,8,0,0,-99,-99,-99,-99,-99,-99
1995,SP,E,10,0,0,-99,-99,-99,-99,-99,-99
1995,SP,E,14,0,0,-99,-99,-99,-99,-99,-99
1996,MX,A,2,491.1373298,710.6382979,207.76,1200,131.12,1120,-99,-99
1996,MX,A,6,438.3031806,572.3404255,100.08,720,358.24,2320,-99,-99
1996,MX,A,9,268.0346611,395.7446809,173.68,1360,107.84,1200,-99,-99
1996,MX,A,12,121.0998779,238.2978723,195.2,1120,81.6,480,-99,-99
1996,MX,A,15,244.1219453,342.5531915,74.48,320,186.56,1120,-99,-99
1996,MX,C,3,202.7961666,374.4680851,628.4,4320,74.72,720,-99,-99
1996,MX,C,5,186.1065213,406.3829787,1095.52,6400,104.08,720,-99,-99
1996,MX,C,7,123.210013,319.1489362,0,0,180.24,1920,-99,-99
1996,MX,C,10,266.1265615,429.787234,510.16,4160,4.16,80,-99,-99
1996,MX,C,14,84.88157161,185.106383,502.96,5040,12.9,160,-99,-99
1996,MX,E,1,430.9653906,704.2553192,112.4,1120,148.64,1200,-99,-99
1996,MX,E,4,581.3730286,846.8085106,211.84,1280,233.04,1520,-99,-99
1996,MX,E,8,268.0794809,497.8723404,202.4,1360,476.8,2720,-99,-99
1996,MX,E,11,509.0514653,751.0638298,383.36,2800,0,0,-99,-99
1996,MX,E,13,448.8808839,793.6170213,251.28,960,110.32,640,-99,-99
1996,SC,A,2,826.8979167,989.3617021,469.84,2320,0,0,0,0
1996,SC,A,4,902.2206322,814.893617,65.92,320,199.84,1120,0,0
1996,SC,A,8,622.5713777,627.6595745,8.8,80,421.44,2080,0,0
1996,SC,A,12,323.1504809,559.5744681,11.52,160,1059.04,8560,0,0
1996,SC,A,15,211.6511091,346.8085106,0,0,588.56,3280,0,0
1996,SC,C,3,961.2532316,929.787234,0,0,0,0,0,80
1996,SC,C,5,917.5197544,1059.574468,277.84,1760,86.4,400,319.6,240
1996,SC,C,7,1389.903987,1087.234043,9.6,80,92.56,560,67.68,320
1996,SC,C,11,560.3243237,821.2765957,225.6,1600,29.28,160,143.2,160
1996,SC,C,13,254.01438,459.5744681,591.36,3200,182.32,1600,0,0
1996,SC,E,1,825.0914242,1055.319149,51.04,320,163.2,880,0,0
1996,SC,E,6,716.0759967,978.7234043,461.84,1920,61.76,400,0,0
1996,SC,E,9,658.4341517,817.0212766,17.44,80,206.24,1120,142.24,320
1996,SC,E,10,734.2077728,1061.702128,346.32,1760,0,0,41.04,400
1996,SC,E,14,629.4380202,1031.914894,0,0,265.52,2400,0,0
1996,SP,A,2,0,0,504.24,2240,0,0,0,0
1996,SP,A,5,0,0,203.2,880,0,0,0,0
1996,SP,A,9,0,0,535.52,2880,0,0,0,0
1996,SP,A,11,0,0,1114.24,5680,0,0,0,0
1996,SP,A,13,0,0,325.6,3200,0,0,0,0
1996,SP,C,3,0,0,628.32,3440,0,0,0,0
1996,SP,C,6,0,0,670.88,4400,0,0,0,0
1996,SP,C,7,0,0,658.32,4720,0,0,0,0
1996,SP,C,12,0,0,796.56,6480,0,0,0,0
1996,SP,C,15,0,0,974.48,5600,0,0,0,0
1996,SP,E,1,0,0,1080.88,6080,0,0,0,0
1996,SP,E,4,0,0,651.52,3680,0,0,0,0
1996,SP,E,8,0,0,405.52,2400,0,0,0,0
1996,SP,E,10,0,0,576,2960,0,0,0,0
1996,SP,E,14,0,0,426.16,2560,0,0,0,0
1997,MX,A,2,365.1067885,727.6595745,151.04,880,194.24,1040,0,0
1997,MX,A,6,321.6340991,563.8297872,33.36,320,138,880,0,0
1997,MX,A,9,245.9420665,431.9148936,37.68,560,85.6,880,0,0
1997,MX,A,12,168.9370749,393.6170213,34.24,80,0,0,0,0
1997,MX,A,15,247.5085363,378.7234043,68.24,320,234.32,1360,0,0
1997,MX,C,3,220.7320976,365.9574468,561.6,3120,120.88,1200,0,0
1997,MX,C,5,109.3542374,261.7021277,1129.6,6400,0,0,0,0
1997,MX,C,7,120.7051225,293.6170213,0,0,317.36,2400,0,0
1997,MX,C,10,226.7393658,376.5957447,297.44,2000,0,0,50.32,160
1997,MX,C,14,83.06468187,174.4680851,1093.28,8880,163.84,880,0,0
1997,MX,E,1,372.3093639,714.893617,110.64,560,118.4,960,1.44,80
1997,MX,E,4,381.7610957,617.0212766,124.48,720,82.08,640,1.12,80
1997,MX,E,8,155.8205337,353.1914894,198.16,960,159.6,1520,1.36,80
1997,MX,E,11,350.9275255,676.5957447,183.52,1280,0,0,0,0
1997,MX,E,13,299.889022,736.1702128,569.84,2560,48.8,240,0.64,80
1997,SC,A,2,437.3291989,644.6808511,712.24,2800,0,0,0,0
1997,SC,A,4,791.8774736,736.1702128,48,320,61.44,560,2.24,80
